Time,NDVI,P,LST
2002-07-01,0.07322847843170166,-1.3291163444519043,0.8838214874267578
2002-07-11,0.05582690238952637,-2.4855527877807617,1.6688690185546875
2002-07-21,0.025314390659332275,-1.5835299491882324,1.935516357421875
2002-08-01,0.008365392684936523,-5.319178581237793,-0.8797512054443359
2002-08-11,-0.013057023286819458,-6.076021671295166,-0.8797512054443359
2002-08-21,-0.018357038497924805,-6.0557403564453125,0.5803470611572266
2002-09-01,-0.025638610124588013,5.0780863761901855,1.5594253540039062
2002-09-11,-0.006810665130615234,1.838374614715576,-0.7439289093017578
2002-09-21,-0.004089564085006714,0.8876538276672363,3.046985626220703
2002-10-01,-0.019528090953826904,-6.505805015563965,0.986480712890625
2002-10-11,-0.004770815372467041,-7.006899833679199,0.4863548278808594
2002-10-21,0.029615283012390137,14.387443542480467,-2.357677459716797
2002-11-01,0.012583136558532715,0.89434814453125,1.1732730865478516
2002-11-11,0.062397122383117676,7.221542358398437,-0.7410717010498047
2002-11-21,0.09002941846847534,-22.007204055786133,0.8038120269775391
2002-12-01,0.06496340036392212,-14.041278839111328,0.22452354431152344
2002-12-11,0.0674126148223877,14.101177215576172,-0.3453502655029297
2002-12-21,0.06402790546417236,174.38388061523438,-3.030231475830078
2003-01-01,0.0941043496131897,4.3914403915405265,-4.067461013793944
2003-01-11,0.07826417684555054,-9.588265419006348,-2.280708312988281
2003-01-21,0.05196201801300049,-9.786837577819824,2.634708404541016
2003-02-01,0.06145554780960082,-7.181551933288574,0.8385391235351562
2003-02-11,0.03215497732162476,-1.8519449234008791,2.7972640991210938
2003-02-21,0.010027766227722168,-10.465197563171387,0.3787384033203125
2003-03-01,0.005959630012512207,-27.38075828552246,2.8326187133789062
2003-03-11,-0.013741552829742432,-26.65579414367676,2.1595458984375
2003-03-21,-0.032540857791900635,-0.8977890014648438,-0.5791053771972656
2003-04-01,-0.06643414497375487,-53.581787109375,3.0894985198974614
2003-04-11,-0.058046549558639526,-26.921241760253906,1.6636829376220703
2003-04-21,-0.03309035301208496,100.20687103271484,-2.349567413330078
2003-05-01,-0.019734978675842285,93.93954467773438,0.3854198455810547
2003-05-11,-0.007542908191680908,46.54043197631836,0.2922630310058594
2003-05-21,-0.014094829559326172,-12.179325103759766,-4.4094276428222665
