Time,SM,TMP,P,LST,NDVI,refET
2003-01-01,1.2446729473158016,0.9956485234426514,1.2769939844355511,0.9167714334373219,1.0181061150306516,0.9340919609501686
2003-01-11,1.0740989754268497,1.0140871002923997,1.1261585399857221,1.0426746377491616,1.0282108094349975,1.03813196403239
2003-01-21,1.1324148681981638,0.9866355017802565,1.544615846774865,0.9424507713126892,1.0281606455909043,0.9431877217332506
2003-02-01,0.992895012113437,1.0297287746296302,0.8510604445186594,1.010052474722287,1.0229126115585394,1.0418836792779926
2003-02-11,0.8963584169908935,1.0483099862195298,0.9491352929273564,1.0088618896687749,1.0174130323529316,1.0187885278330258
2003-02-21,1.0196526442803129,0.9578658074985446,2.4756997320558334,0.9581272466640954,1.015205718374001,0.8594249060368108
2003-03-01,1.1958005960965086,1.02426537695251,1.1407050982346247,1.0071481666597986,1.0175408709384173,0.9843309338608779
2003-03-11,1.017296945997005,1.037919545361056,1.309769604613436,0.9948274891452427,1.0224433104296762,0.9686193681212566
2003-03-21,1.1913398431601696,0.9838797648923182,1.214833560082272,0.9076130066220359,1.0248492291212925,0.8831101616611503
2003-04-01,0.9675231226896588,1.0640814418663154,0.577788404602968,1.1221105941675178,1.0258555296540852,1.1771674446922207
2003-04-11,1.0771367731599353,0.9754092345580555,1.6592730895334358,0.9658801938683892,1.023710578870118,0.8899172925253949
2003-04-21,1.1677956711563018,0.9714156484326851,1.4857181999551279,0.8392379255755217,1.01893347100236,0.8646913371574036
2003-05-01,0.9344899961064183,1.0381823867146436,0.2337301431494784,1.0238086836574836,1.0119474778916868,1.1490874077537994
2003-05-11,0.9137564104305241,1.0490229579138637,0.38031282556710927,1.1131591614043077,1.001545998190962,1.124241881614447
2003-05-21,0.7773663003922182,1.0735521231496088,0.2992976608946816,1.0996749780488622,0.986510390043074,1.194929741326751
2003-06-01,0.9152223316817303,1.067498986133426,1.3899922160303912,1.0630927726346444,0.972385382039903,1.1015001794520454
2003-06-11,1.0310288866795025,0.9904245685994413,1.0092858012474597,1.0333674474790278,0.9652422519892799,1.015274882502276
2003-06-21,0.9576211000989734,0.9204735305774464,1.0017867098170579,0.9839008458686672,0.9665445162883377,0.8806095496273192
2003-07-01,1.0444416843194464,0.9672878473912274,1.2801220606835184,0.9531139839743151,0.975442510784808,0.9118097976373355
2003-07-11,1.0436394089455425,1.0046473598122483,1.1441473865764966,0.9368342325642361,0.9857310155839479,0.9919258610806182
2003-07-21,1.0301346674710978,0.9658056424733527,0.9749537136362161,0.9767111524121843,0.9955177720226868,0.8961423363159378
2003-08-01,1.0200610641896473,0.9710523193605559,0.864137472777617,0.9497312356814267,1.0015555351409382,0.9633935962676463
2003-08-11,1.002767435768611,0.982699088638452,1.0732316499005043,0.9916713089492758,1.0015736815548937,0.980300063299609
2003-08-21,1.0335936478237961,0.9851167877922905,1.1592968978776124,0.9594628944349993,0.9968071402847926,0.965932457316609
2003-09-01,1.021405931870186,1.0055798248201833,0.9184330819350438,0.9889147463528744,0.9943046904201468,1.02364850193418
2003-09-11,1.0041310715967402,0.9586404159941352,0.8222247879347696,0.9731801076190658,0.9970255130399938,0.9298776326250161
2003-09-21,1.0292614806052616,0.9938842603137867,1.3524575347880585,0.9613437806705838,1.0019618947263986,0.9411286927680518
2003-10-01,1.0179620951860915,0.9976483198373165,0.28983639348355483,1.012905854598356,1.008391111927947,1.0709135259224025
2003-10-11,0.9594788753960973,1.0376814889198143,0.45956243655226076,1.0477931637011073,1.009639954871923,1.075819472248216
2003-10-21,0.9266872761289405,1.0260644975947977,0.6801429802552362,1.0394090751180873,1.0037716881906866,1.105743030439404
2003-11-01,0.9198161589223808,1.0154464048341127,0.5777336287950953,0.9991542092046904,0.9940904969318339,1.0211140864606112
2003-11-11,0.9468457677607449,1.032435776735577,0.7052110972724791,1.0276295203867731,0.9875288919417761,1.048620996357151
2003-11-21,0.8981530999041868,1.0418085183356107,0.9158111080983962,1.053917215379337,0.986046457002919,1.0199714423497712
2003-12-01,1.0487150634587552,1.0154209290479845,2.523342541103752,0.9523645750838545,0.9903646638378876,0.8897759081573212
2003-12-11,1.12145866144047,1.0182239023248205,1.2969903528287166,1.0033164655609688,0.9969566709028495,0.9830947418382041
2003-12-21,1.0268201707033375,1.036247942424727,1.4480724129877482,1.0437257407859606,1.0012621112890903,1.0414522181353387
2004-01-01,0.9265866990923235,1.0437267867417284,1.2499100483982732,1.0604484900083215,1.002446346055067,1.0565810710595316
2004-01-11,1.0116334018124404,0.9914690045331818,2.252964694429556,0.9356071435022973,1.0060317679550526,0.901062260829447
2004-01-21,1.1500956013618704,0.9692116504137243,2.402996646848612,0.8912807996064472,1.0134605673060155,0.8843127243810397
2004-02-01,1.2947578933141748,0.8479222597190594,0.8723690810094366,0.8904108391898051,1.0206855678011795,0.8688645550747296
2004-02-11,1.035673247317347,0.9415422578393463,0.6315739715572374,1.0932730222365887,1.0221444394678378,1.0546657183842272
2004-02-21,0.9210298387825518,0.9028205124798061,0.6418846461794986,1.040612365432782,1.0143560120395436,1.0887016458773973
2004-03-01,0.8585674702376033,1.0443382164363206,0.8392761999988627,1.0096920957016255,1.0029672052738838,1.040982746378937
2004-03-11,0.90136918783181,1.0262321310845732,0.867329181191652,0.9585107766357209,0.9922168929962557,0.9278023755131078
2004-03-21,0.8744889416088787,1.0574824005108754,1.2093397251301434,1.0644424955585823,0.9933271926669602,1.0216047937459485
2004-04-01,1.2615434431174954,0.8820873416855531,1.9248295594324538,0.8249404126163583,1.0082485100621383,0.7834181932618738
