SM(t+0),SM(t+1),SM(t+2)
-1.344209150875445,-1.5050589488546946,-1.337319286080122
-1.5050589488546946,-1.337319286080122,-1.092432567872936
-1.337319286080122,-1.092432567872936,0.5042698357702519
-1.092432567872936,0.5042698357702519,0.6176450083373427
0.5042698357702519,0.6176450083373427,0.08731824526444425
0.6176450083373427,0.08731824526444425,-0.12878761490899884
0.08731824526444425,-0.12878761490899884,-0.8320513877824489
-0.12878761490899884,-0.8320513877824489,-1.1042529738761468
-0.8320513877824489,-1.1042529738761468,-0.6593070525964525
-1.1042529738761468,-0.6593070525964525,-0.599293916126456
-0.6593070525964525,-0.599293916126456,0.6351500816512685
-0.599293916126456,0.6351500816512685,0.13391284876859136
0.6351500816512685,0.13391284876859136,0.8682403822778384
0.13391284876859136,0.8682403822778384,1.217898825762394
0.8682403822778384,1.217898825762394,1.3589958174443104
1.217898825762394,1.3589958174443104,1.5152993110083912
1.3589958174443104,1.5152993110083912,1.4508623286367737
1.5152993110083912,1.4508623286367737,1.4064426072141694
1.4508623286367737,1.4064426072141694,1.302341511637195
1.4064426072141694,1.302341511637195,1.1666768752206296
1.302341511637195,1.1666768752206296,0.9448115245490837
1.1666768752206296,0.9448115245490837,0.7956179434867624
0.9448115245490837,0.7956179434867624,-0.10629473359305537
0.7956179434867624,-0.10629473359305537,-0.5475222962396589
-0.10629473359305537,-0.5475222962396589,-0.9261235746008196
-0.5475222962396589,-0.9261235746008196,-0.7456338078942891
-0.9261235746008196,-0.7456338078942891,-1.014484289337927
-0.7456338078942891,-1.014484289337927,-1.1286483134938934
-1.014484289337927,-1.1286483134938934,-1.294936889295807
-1.1286483134938934,-1.294936889295807,-1.378529340042415
-1.294936889295807,-1.378529340042415,-1.1496577504428998
-1.378529340042415,-1.1496577504428998,-0.6595808601972143
-1.1496577504428998,-0.6595808601972143,-0.9729634886429981
-0.6595808601972143,-0.9729634886429981,-1.3117380643494911
-0.9729634886429981,-1.3117380643494911,-1.2857557405624234
-1.3117380643494911,-1.2857557405624234,-0.6325725983582026
-1.2857557405624234,-0.6325725983582026,-0.19705923603505143
-0.6325725983582026,-0.19705923603505143,-0.02585426595238474
-0.19705923603505143,-0.02585426595238474,-1.124225827982843
-0.02585426595238474,-1.124225827982843,-0.8374931498582346
-1.124225827982843,-0.8374931498582346,0.24868096039870044
-0.8374931498582346,0.24868096039870044,1.1038491651871984
0.24868096039870044,1.1038491651871984,0.6020320312673869
1.1038491651871984,0.6020320312673869,0.16781316840123503
0.6020320312673869,0.16781316840123503,-0.18923934659440253
0.16781316840123503,-0.18923934659440253,-0.13347630460004195
-0.18923934659440253,-0.13347630460004195,0.32428941492410013
-0.13347630460004195,0.32428941492410013,1.051541528654464
0.32428941492410013,1.051541528654464,1.153306536749337
1.051541528654464,1.153306536749337,1.5011672675015455
1.153306536749337,1.5011672675015455,1.2524016060950318
1.5011672675015455,1.2524016060950318,1.4463213400280563
1.2524016060950318,1.4463213400280563,1.5867946260347316
1.4463213400280563,1.5867946260347316,1.4147006495993515
1.5867946260347316,1.4147006495993515,1.5284642198041876
1.4147006495993515,1.5284642198041876,1.1728726095863153
1.5284642198041876,1.1728726095863153,0.9150352446995736
1.1728726095863153,0.9150352446995736,0.5909750413275288
0.9150352446995736,0.5909750413275288,-0.08299851783110612
0.5909750413275288,-0.08299851783110612,-0.49337138734006464
-0.08299851783110612,-0.49337138734006464,-0.6557384955920689
-0.49337138734006464,-0.6557384955920689,-0.5125607579676029
-0.6557384955920689,-0.5125607579676029,-1.0874148966780512
-0.5125607579676029,-1.0874148966780512,-1.2762135178812155
-1.0874148966780512,-1.2762135178812155,-1.4996508864637308
-1.2762135178812155,-1.4996508864637308,-1.5273518511064395
-1.4996508864637308,-1.5273518511064395,-1.3704070627126106
-1.5273518511064395,-1.3704070627126106,-1.3401226188330964
-1.3704070627126106,-1.3401226188330964,-1.1777692173998293
-1.3401226188330964,-1.1777692173998293,-1.360256432909746
-1.1777692173998293,-1.360256432909746,-0.4561996615118802
-1.360256432909746,-0.4561996615118802,-1.0526841013279506
-0.4561996615118802,-1.0526841013279506,-0.7382670337987636
-1.0526841013279506,-0.7382670337987636,0.09512874084713942
-0.7382670337987636,0.09512874084713942,0.6913601461231533
0.09512874084713942,0.6913601461231533,0.005100083168490754
0.6913601461231533,0.005100083168490754,0.19176835634186226
0.005100083168490754,0.19176835634186226,0.3247908483581206
0.19176835634186226,0.3247908483581206,-0.26055505164512927
0.3247908483581206,-0.26055505164512927,-0.03220871601302597
-0.26055505164512927,-0.03220871601302597,-0.24782856647137566
-0.03220871601302597,-0.24782856647137566,0.334498447020805
-0.24782856647137566,0.334498447020805,0.5345243770320773
0.334498447020805,0.5345243770320773,0.8009961817949915
0.5345243770320773,0.8009961817949915,0.9655831461194934
0.8009961817949915,0.9655831461194934,1.4819964864754043
0.9655831461194934,1.4819964864754043,1.5168221186611774
1.4819964864754043,1.5168221186611774,1.6325770994133948
1.5168221186611774,1.6325770994133948,1.6489652134902766
1.6325770994133948,1.6489652134902766,1.6095245689675306
1.6489652134902766,1.6095245689675306,1.5367253989259295
1.6095245689675306,1.5367253989259295,1.3349262718978738
1.5367253989259295,1.3349262718978738,0.8444142805630411
1.3349262718978738,0.8444142805630411,0.38616281246978035
0.8444142805630411,0.38616281246978035,0.37504727122033965
0.38616281246978035,0.37504727122033965,0.18161918749976327
0.37504727122033965,0.18161918749976327,-0.3997098265558799
0.18161918749976327,-0.3997098265558799,-0.5581374626679765
-0.3997098265558799,-0.5581374626679765,-0.3491038735340246
-0.5581374626679765,-0.3491038735340246,-0.71655611587999
-0.3491038735340246,-0.71655611587999,-1.101846105919668
-0.71655611587999,-1.101846105919668,-1.186199134742589
-1.101846105919668,-1.186199134742589,-1.289106585822777
-1.186199134742589,-1.289106585822777,-1.1349322225912337
-1.289106585822777,-1.1349322225912337,-0.19371753140160522
-1.1349322225912337,-0.19371753140160522,-0.6494134602567331
-0.19371753140160522,-0.6494134602567331,-0.7587426796989378
-0.6494134602567331,-0.7587426796989378,-1.1209174750434603
-0.7587426796989378,-1.1209174750434603,-1.3383943091160317
-1.1209174750434603,-1.3383943091160317,0.0053505409337054515
-1.3383943091160317,0.0053505409337054515,-0.6571162491103485
0.0053505409337054515,-0.6571162491103485,0.3745399775617214
-0.6571162491103485,0.3745399775617214,-0.30918120099625035
0.3745399775617214,-0.30918120099625035,-0.7192612448779532
-0.30918120099625035,-0.7192612448779532,-0.06687868432540398
-0.7192612448779532,-0.06687868432540398,0.22283959054914548
-0.06687868432540398,0.22283959054914548,0.43508840975920693
0.22283959054914548,0.43508840975920693,0.8799744113810436
0.43508840975920693,0.8799744113810436,1.1109935103317283
0.8799744113810436,1.1109935103317283,1.2591309995747213
1.1109935103317283,1.2591309995747213,1.1106842845707976
1.2591309995747213,1.1106842845707976,1.4095900461543278
1.1106842845707976,1.4095900461543278,1.7598045817224286
1.4095900461543278,1.7598045817224286,1.6479343637221222
1.7598045817224286,1.6479343637221222,1.7620096713116378
1.6479343637221222,1.7620096713116378,1.836256861445505
1.7620096713116378,1.836256861445505,1.7806607916346318
1.836256861445505,1.7806607916346318,1.4539286220976566
1.7806607916346318,1.4539286220976566,1.2949721976313997
1.4539286220976566,1.2949721976313997,0.5670195970499291
1.2949721976313997,0.5670195970499291,0.01862598121598789
0.5670195970499291,0.01862598121598789,-0.4359300470019846
0.01862598121598789,-0.4359300470019846,-0.5689018689259266
-0.4359300470019846,-0.5689018689259266,-0.924813673518685
-0.5689018689259266,-0.924813673518685,-1.1909569330274066
-0.924813673518685,-1.1909569330274066,-1.3974079045519008
-1.1909569330274066,-1.3974079045519008,-1.520779964197178
-1.3974079045519008,-1.520779964197178,-1.4508061323902877
-1.520779964197178,-1.4508061323902877,-1.3610722961474202
-1.4508061323902877,-1.3610722961474202,-1.1846685804574084
-1.3610722961474202,-1.1846685804574084,-1.2019199250925678
-1.1846685804574084,-1.2019199250925678,-1.2093796674150314
-1.2019199250925678,-1.2093796674150314,-1.3502448168358958
-1.2093796674150314,-1.3502448168358958,-1.44432257881953
-1.3502448168358958,-1.44432257881953,-1.4943998417180202
-1.44432257881953,-1.4943998417180202,-1.5688018450496073
-1.4943998417180202,-1.5688018450496073,-0.7453245734920719
-1.5688018450496073,-0.7453245734920719,-0.19659098235824846
-0.7453245734920719,-0.19659098235824846,-0.7365900603114577
-0.19659098235824846,-0.7365900603114577,0.3911177267325744
-0.7365900603114577,0.3911177267325744,0.11870259559878144
0.3911177267325744,0.11870259559878144,-0.38585340390030004
0.11870259559878144,-0.38585340390030004,0.7733280817396867
-0.38585340390030004,0.7733280817396867,0.3706893427658295
0.7733280817396867,0.3706893427658295,0.31679039389801483
0.3706893427658295,0.31679039389801483,0.9338395492203925
0.31679039389801483,0.9338395492203925,1.2284349807340027
0.9338395492203925,1.2284349807340027,1.462991340196963
1.2284349807340027,1.462991340196963,1.637014492748325
1.462991340196963,1.637014492748325,1.7286736833213965
1.637014492748325,1.7286736833213965,1.621211125558739
1.7286736833213965,1.621211125558739,1.6335496001088754
1.621211125558739,1.6335496001088754,1.5311000975114062
1.6335496001088754,1.5311000975114062,1.4252746770510576
1.5311000975114062,1.4252746770510576,0.9496322078704128
1.4252746770510576,0.9496322078704128,0.5237092202779411
0.9496322078704128,0.5237092202779411,0.42701386748160847
0.5237092202779411,0.42701386748160847,1.1483368221003365
0.42701386748160847,1.1483368221003365,0.31929963995803057
1.1483368221003365,0.31929963995803057,-0.34389771149313436
0.31929963995803057,-0.34389771149313436,-0.7092133465268653
-0.34389771149313436,-0.7092133465268653,-0.9840696430579035
-0.7092133465268653,-0.9840696430579035,-1.1968313410133908
-0.9840696430579035,-1.1968313410133908,-1.240676969380876
-1.1968313410133908,-1.240676969380876,-1.4361561563801282
-1.240676969380876,-1.4361561563801282,-0.5588098570584595
-1.4361561563801282,-0.5588098570584595,-0.6633647637338691
-0.5588098570584595,-0.6633647637338691,-0.8736026092051433
-0.6633647637338691,-0.8736026092051433,-1.0475158420898993
-0.8736026092051433,-1.0475158420898993,-0.9374960631717876
-1.0475158420898993,-0.9374960631717876,-1.3126825393603632
-0.9374960631717876,-1.3126825393603632,-1.0963585747067797
-1.3126825393603632,-1.0963585747067797,0.16166154593788915
-1.0963585747067797,0.16166154593788915,0.05820841718099207
0.16166154593788915,0.05820841718099207,-0.6797492293921951
0.05820841718099207,-0.6797492293921951,-0.8888540719996787
-0.6797492293921951,-0.8888540719996787,-0.34709020709483684
-0.8888540719996787,-0.34709020709483684,-0.4736158732541899
-0.34709020709483684,-0.4736158732541899,-0.8564441237415351
-0.4736158732541899,-0.8564441237415351,-0.3414719107118421
-0.8564441237415351,-0.3414719107118421,0.15408982920069025
-0.3414719107118421,0.15408982920069025,0.4089583435483107
0.15408982920069025,0.4089583435483107,0.8527760487632154
0.4089583435483107,0.8527760487632154,1.1568454492680282
0.8527760487632154,1.1568454492680282,1.113204761880564
1.1568454492680282,1.113204761880564,1.3064641449653012
1.113204761880564,1.3064641449653012,1.3949744915914195
1.3064641449653012,1.3949744915914195,1.4658464289784268
1.3949744915914195,1.4658464289784268,1.165651443051305
1.4658464289784268,1.165651443051305,0.7552906492156006
1.165651443051305,0.7552906492156006,0.42951277171578955
0.7552906492156006,0.42951277171578955,1.0169595532463551
0.42951277171578955,1.0169595532463551,0.2244416204835988
1.0169595532463551,0.2244416204835988,-0.34113941396367414
0.2244416204835988,-0.34113941396367414,-0.7792186170885129
-0.34113941396367414,-0.7792186170885129,-1.018494500637104
-0.7792186170885129,-1.018494500637104,-0.9143009950608477
-1.018494500637104,-0.9143009950608477,-0.34185891228992044
-0.9143009950608477,-0.34185891228992044,-0.8053235346474471
-0.34185891228992044,-0.8053235346474471,-0.8094639559329612
-0.8053235346474471,-0.8094639559329612,-1.0939121974510906
-0.8094639559329612,-1.0939121974510906,-0.925385948342669
-1.0939121974510906,-0.925385948342669,-0.9485057128746646
-0.925385948342669,-0.9485057128746646,0.03308695394268441
-0.9485057128746646,0.03308695394268441,-0.6233754224385016
0.03308695394268441,-0.6233754224385016,0.12397058531918324
-0.6233754224385016,0.12397058531918324,-0.640352223756139
0.12397058531918324,-0.640352223756139,-0.43516859888677556
-0.640352223756139,-0.43516859888677556,-0.17594004114374326
-0.43516859888677556,-0.17594004114374326,0.23482382537846141
-0.17594004114374326,0.23482382537846141,0.5243193680360628
0.23482382537846141,0.5243193680360628,0.7396867310875732
0.5243193680360628,0.7396867310875732,0.8744309819356847
0.7396867310875732,0.8744309819356847,0.5388462246908183
0.8744309819356847,0.5388462246908183,0.1931103825323313
0.5388462246908183,0.1931103825323313,0.5231455171062163
0.1931103825323313,0.5231455171062163,0.8619058804212033
0.5231455171062163,0.8619058804212033,0.7792897176857727
0.8619058804212033,0.7792897176857727,1.0584827042345708
0.7792897176857727,1.0584827042345708,1.6571595197214828
1.0584827042345708,1.6571595197214828,1.4950517651296888
1.6571595197214828,1.4950517651296888,1.6350894238202782
1.4950517651296888,1.6350894238202782,1.8068321968878995
1.6350894238202782,1.8068321968878995,1.7052797735033707
1.8068321968878995,1.7052797735033707,1.7737857165318063
1.7052797735033707,1.7737857165318063,1.4860172747897515
1.7737857165318063,1.4860172747897515,1.0645563604530146
1.4860172747897515,1.0645563604530146,0.47133116146617093
1.0645563604530146,0.47133116146617093,-0.10104988544951897
0.47133116146617093,-0.10104988544951897,-0.5071684793194035
-0.10104988544951897,-0.5071684793194035,-0.699335318605826
-0.5071684793194035,-0.699335318605826,-0.6462494656793221
-0.699335318605826,-0.6462494656793221,-0.9119482027276659
-0.6462494656793221,-0.9119482027276659,-1.0737373337871952
-0.9119482027276659,-1.0737373337871952,-1.2938707835418495
-1.0737373337871952,-1.2938707835418495,-0.8391778274031297
-1.2938707835418495,-0.8391778274031297,-1.1938332194275134
-0.8391778274031297,-1.1938332194275134,-1.027006910288502
-1.1938332194275134,-1.027006910288502,-1.276421196194868
-1.027006910288502,-1.276421196194868,-1.1181724606975572
-1.276421196194868,-1.1181724606975572,-1.1715476597904395
-1.1181724606975572,-1.1715476597904395,-1.2563613039625658
-1.1715476597904395,-1.2563613039625658,-0.3766246489099715
-1.2563613039625658,-0.3766246489099715,-0.7265643462097642
-0.3766246489099715,-0.7265643462097642,-1.0573250967355656
-0.7265643462097642,-1.0573250967355656,-0.9479705291004046
-1.0573250967355656,-0.9479705291004046,-0.40243107496637465
-0.9479705291004046,-0.40243107496637465,-0.37582809073869194
-0.40243107496637465,-0.37582809073869194,-0.33690966316541504
-0.37582809073869194,-0.33690966316541504,0.8302008489110161
-0.33690966316541504,0.8302008489110161,0.3087371283320685
0.8302008489110161,0.3087371283320685,0.7834121842134223
0.3087371283320685,0.7834121842134223,0.6324086428642062
0.7834121842134223,0.6324086428642062,1.0751411890601181
0.6324086428642062,1.0751411890601181,1.107501521186811
1.0751411890601181,1.107501521186811,1.4876862015663945
1.107501521186811,1.4876862015663945,1.4957784633846927
1.4876862015663945,1.4957784633846927,1.7123677921531923
1.4957784633846927,1.7123677921531923,1.6872114195364183
1.7123677921531923,1.6872114195364183,1.7314035397133118
1.6872114195364183,1.7314035397133118,1.6523465885556885
1.7314035397133118,1.6523465885556885,1.4261777646728546
1.6523465885556885,1.4261777646728546,0.9001770207088383
1.4261777646728546,0.9001770207088383,0.420184081653741
0.9001770207088383,0.420184081653741,-0.3094046320640484
0.420184081653741,-0.3094046320640484,-0.015982525086823234
-0.3094046320640484,-0.015982525086823234,-0.29683010604180987
-0.015982525086823234,-0.29683010604180987,-0.8065604205981916
-0.29683010604180987,-0.8065604205981916,-0.9218843792556993
-0.8065604205981916,-0.9218843792556993,-1.216687979237829
-0.9218843792556993,-1.216687979237829,-1.3838823405377234
-1.216687979237829,-1.3838823405377234,-1.5143677750178375
-1.3838823405377234,-1.5143677750178375,-1.3857812921601866
-1.5143677750178375,-1.3857812921601866,-1.3929344511182855
-1.3857812921601866,-1.3929344511182855,-1.4472549853124848
-1.3929344511182855,-1.4472549853124848,-1.465996237807962
-1.4472549853124848,-1.465996237807962,-1.4238089418399267
-1.465996237807962,-1.4238089418399267,-1.3151163704383337
-1.4238089418399267,-1.3151163704383337,-1.4883107616579432
-1.3151163704383337,-1.4883107616579432,-1.1395981244807638
-1.4883107616579432,-1.1395981244807638,0.2968019076599668
-1.1395981244807638,0.2968019076599668,-0.015582446391282966
0.2968019076599668,-0.015582446391282966,0.02036142579658442
-0.015582446391282966,0.02036142579658442,-0.07148425252072331
0.02036142579658442,-0.07148425252072331,0.0019384625721136782
-0.07148425252072331,0.0019384625721136782,-0.6289665196621721
0.0019384625721136782,-0.6289665196621721,-0.8841031762950677
-0.6289665196621721,-0.8841031762950677,-0.6230673718607231
-0.8841031762950677,-0.6230673718607231,0.5056550743797016
-0.6230673718607231,0.5056550743797016,0.9636681289241478
0.5056550743797016,0.9636681289241478,1.0471866477210932
0.9636681289241478,1.0471866477210932,1.396040779940113
1.0471866477210932,1.396040779940113,1.4765531626796482
1.396040779940113,1.4765531626796482,1.5280226181947105
1.4765531626796482,1.5280226181947105,1.6658042320119981
1.5280226181947105,1.6658042320119981,1.6848145146859779
1.6658042320119981,1.6848145146859779,1.6548756813668322
1.6848145146859779,1.6548756813668322,1.4985995303529012
1.6548756813668322,1.4985995303529012,1.0858662934454633
1.4985995303529012,1.0858662934454633,0.39177655686032425
1.0858662934454633,0.39177655686032425,0.08008517255785016
0.39177655686032425,0.08008517255785016,0.00014092808347139228
0.08008517255785016,0.00014092808347139228,-0.4243356429830884
0.00014092808347139228,-0.4243356429830884,-0.7785893015599968
-0.4243356429830884,-0.7785893015599968,-0.8884225607885416
-0.7785893015599968,-0.8884225607885416,-1.0497420045013326
-0.8884225607885416,-1.0497420045013326,-1.1819771770873009
-1.0497420045013326,-1.1819771770873009,-1.2068650967530716
-1.1819771770873009,-1.2068650967530716,-1.1949546212740116
-1.2068650967530716,-1.1949546212740116,-1.2856368942170493
-1.1949546212740116,-1.2856368942170493,-1.0457264116467515
-1.2856368942170493,-1.0457264116467515,-1.1657231169903761
-1.0457264116467515,-1.1657231169903761,-1.2797855625701449
-1.1657231169903761,-1.2797855625701449,-1.2737357674921133
-1.2797855625701449,-1.2737357674921133,-1.0338095369110893
-1.2737357674921133,-1.0338095369110893,-0.14300292585897087
-1.0338095369110893,-0.14300292585897087,-0.026785746344381568
-0.14300292585897087,-0.026785746344381568,-0.13515130115606713
-0.026785746344381568,-0.13515130115606713,0.2211791942097596
-0.13515130115606713,0.2211791942097596,0.47629976638784094
0.2211791942097596,0.47629976638784094,0.2017503467990862
0.47629976638784094,0.2017503467990862,-0.06941151305073091
0.2017503467990862,-0.06941151305073091,0.14475143830235254
-0.06941151305073091,0.14475143830235254,0.6404110470590753
0.14475143830235254,0.6404110470590753,0.6662999681864901
0.6404110470590753,0.6662999681864901,1.1258321190933716
0.6662999681864901,1.1258321190933716,1.2921918267384498
1.1258321190933716,1.2921918267384498,1.5472504966627443
1.2921918267384498,1.5472504966627443,1.569682726181031
1.5472504966627443,1.569682726181031,1.6004191725212205
1.569682726181031,1.6004191725212205,1.6537923958468526
1.6004191725212205,1.6537923958468526,1.796387402668845
1.6537923958468526,1.796387402668845,1.620536884748562
1.796387402668845,1.620536884748562,1.216127067313548
1.620536884748562,1.216127067313548,1.219638790483779
1.216127067313548,1.219638790483779,1.1364583734020586
1.219638790483779,1.1364583734020586,0.4009858809666265
1.1364583734020586,0.4009858809666265,-0.06631651054910487
0.4009858809666265,-0.06631651054910487,-0.09381220532097953
-0.06631651054910487,-0.09381220532097953,-0.30162724429553284
-0.09381220532097953,-0.30162724429553284,-0.7532916273007496
-0.30162724429553284,-0.7532916273007496,-1.0461296196741254
-0.7532916273007496,-1.0461296196741254,-1.2263571933113415
-1.0461296196741254,-1.2263571933113415,-1.3101754104015542
-1.2263571933113415,-1.3101754104015542,-1.381019856131629
-1.3101754104015542,-1.381019856131629,-1.2246908007840243
-1.381019856131629,-1.2246908007840243,-1.0382395788466268
-1.2246908007840243,-1.0382395788466268,-0.6555636825312754
-1.0382395788466268,-0.6555636825312754,-0.8047123318676912
-0.6555636825312754,-0.8047123318676912,-0.9943898393630368
-0.8047123318676912,-0.9943898393630368,-0.26724562305751104
-0.9943898393630368,-0.26724562305751104,-0.3574332186143426
-0.26724562305751104,-0.3574332186143426,0.06192948628759842
-0.3574332186143426,0.06192948628759842,-0.3127545374241416
0.06192948628759842,-0.3127545374241416,-0.29200612123532466
-0.3127545374241416,-0.29200612123532466,0.3137526417899685
-0.29200612123532466,0.3137526417899685,0.3176371770161933
0.3137526417899685,0.3176371770161933,0.508145999004634
0.3176371770161933,0.508145999004634,-0.19781286863611922
0.508145999004634,-0.19781286863611922,-0.010992591376794054
-0.19781286863611922,-0.010992591376794054,0.14168954808172876
-0.010992591376794054,0.14168954808172876,0.07848648208179271
0.14168954808172876,0.07848648208179271,0.5644351845727256
0.07848648208179271,0.5644351845727256,1.0003909779156956
0.5644351845727256,1.0003909779156956,1.0509855388772105
1.0003909779156956,1.0509855388772105,1.1323948863209776
1.0509855388772105,1.1323948863209776,1.3662869128846702
1.1323948863209776,1.3662869128846702,1.4388833105602234
1.3662869128846702,1.4388833105602234,1.3735977971562499
1.4388833105602234,1.3735977971562499,1.156314235393597
1.3735977971562499,1.156314235393597,1.1644714258546893
1.156314235393597,1.1644714258546893,0.8660817491326744
1.1644714258546893,0.8660817491326744,0.3103096003814879
0.8660817491326744,0.3103096003814879,-0.2881576430132193
0.3103096003814879,-0.2881576430132193,-0.6643484685367089
-0.2881576430132193,-0.6643484685367089,-0.6718874050851464
-0.6643484685367089,-0.6718874050851464,-0.8530910426105424
-0.6718874050851464,-0.8530910426105424,-1.1037779560234158
-0.8530910426105424,-1.1037779560234158,-1.186014073282615
-1.1037779560234158,-1.186014073282615,-1.1337018134595416
-1.186014073282615,-1.1337018134595416,-1.2680065740540571
-1.1337018134595416,-1.2680065740540571,-1.211982248533663
-1.2680065740540571,-1.211982248533663,-1.2799976265137256
-1.211982248533663,-1.2799976265137256,-0.9036627444362266
-1.2799976265137256,-0.9036627444362266,-0.721565183791151
-0.9036627444362266,-0.721565183791151,-1.339959711152331
-0.721565183791151,-1.339959711152331,-1.2234408223104691
-1.339959711152331,-1.2234408223104691,-0.18711600551609986
-1.2234408223104691,-0.18711600551609986,-0.8173792267526538
-0.18711600551609986,-0.8173792267526538,-0.41687482299258466
-0.8173792267526538,-0.41687482299258466,-0.36422947977106107
-0.41687482299258466,-0.36422947977106107,0.18504503350591928
-0.36422947977106107,0.18504503350591928,0.28151437726689604
0.18504503350591928,0.28151437726689604,-0.11515403712756374
0.28151437726689604,-0.11515403712756374,0.1803954895948702
-0.11515403712756374,0.1803954895948702,-0.04752647715801635
0.1803954895948702,-0.04752647715801635,0.27937684191535445
-0.04752647715801635,0.27937684191535445,0.41349266125067535
0.27937684191535445,0.41349266125067535,0.5314255617068936
0.41349266125067535,0.5314255617068936,0.6369309951878152
0.5314255617068936,0.6369309951878152,1.0890964287337945
0.6369309951878152,1.0890964287337945,1.1288327911409206
1.0890964287337945,1.1288327911409206,1.1787335343980423
1.1288327911409206,1.1787335343980423,0.8747628658724294
1.1787335343980423,0.8747628658724294,0.8676083919169683
0.8747628658724294,0.8676083919169683,0.4784365662247094
0.8676083919169683,0.4784365662247094,0.16766081692412668
0.4784365662247094,0.16766081692412668,-0.20554906695004363
0.16766081692412668,-0.20554906695004363,-0.4813928914723663
-0.20554906695004363,-0.4813928914723663,-0.6654318826130337
-0.4813928914723663,-0.6654318826130337,-0.7310185674348151
-0.6654318826130337,-0.7310185674348151,-1.0584184765383533
-0.7310185674348151,-1.0584184765383533,-1.1967774846658106
-1.0584184765383533,-1.1967774846658106,-1.332836371040113
-1.1967774846658106,-1.332836371040113,-1.357714711280625
-1.332836371040113,-1.357714711280625,-1.3164360983268133
-1.357714711280625,-1.3164360983268133,-1.3270217527974555
-1.3164360983268133,-1.3270217527974555,-1.0670058638941557
-1.3270217527974555,-1.0670058638941557,-0.9381889934143931
-1.0670058638941557,-0.9381889934143931,-1.1657990268819407
-0.9381889934143931,-1.1657990268819407,-0.8952299265474719
-1.1657990268819407,-0.8952299265474719,-0.5906124270229864
-0.8952299265474719,-0.5906124270229864,-0.673196500604679
-0.5906124270229864,-0.673196500604679,-0.9901666644560285
-0.673196500604679,-0.9901666644560285,-0.5666079757331098
